ordre_affichage,groupe,famille,nom_taxon,Genre,formation,basionyme,id_taxon,valide,statut,id synonyme,synonyme,remarque
5,Dicotylédones,Moraceae Gaudich.,Paratrophis pendulina (Endl.) E.M.Gardner,Paratrophis,FLMN,Morus pendulina F.L.Bauer ex Endl.,37052,1,A,20060,Morus brunoniana Endl.,
5,Dicotylédones,Moraceae Gaudich.,Paratrophis pendulina (Endl.) E.M.Gardner,Paratrophis,FLMN,Morus pendulina F.L.Bauer ex Endl.,37052,1,A,20065,Pseudomorus brunoniana var. pendulina f. castaneaefolia Bureau,
5,Dicotylédones,Moraceae Gaudich.,Paratrophis pendulina (Endl.) E.M.Gardner,Paratrophis,FLMN,Morus pendulina F.L.Bauer ex Endl.,37052,1,A,23568,Pseudomorus brunoniana var. pendulina ,
5,Dicotylédones,Moraceae Gaudich.,Paratrophis pendulina (Endl.) E.M.Gardner,Paratrophis,FLMN,Morus pendulina F.L.Bauer ex Endl.,37052,1,A,20061,Streblus brunonianus (Endl.) F.Muell.,
5,Dicotylédones,Moraceae Gaudich.,Paratrophis sclerophylla (Corner) E.M.Gardner,Paratrophis,F,Streblus sclerophyllus Corner,37053,1,E,2616,Streblus sclerophyllus Corner,
5,Dicotylédones,Moraceae Gaudich.,Sparattosyce balansae V.A.Richt. ex Guillaumin,Sparattosyce,F, ,2613,1,G,, ,
5,Dicotylédones,Moraceae Gaudich.,Sparattosyce dioica Bureau,Sparattosyce,F, ,2614,1,G,, ,
5,Dicotylédones,Moraceae Gaudich.,Trophis scandens (Lour.) Hook. & Arn.,Trophis,FLGN,Caturus scandens Lour.,20057,1,A,20051,Malaisia tortuosa var. acuminata (Planch.) Bureau,
5,Dicotylédones,Moraceae Gaudich.,Trophis scandens (Lour.) Hook. & Arn.,Trophis,FLGN,Caturus scandens Lour.,20057,1,A,20052,Malaisia acuminata Planch.,
5,Dicotylédones,Moraceae Gaudich.,Trophis scandens (Lour.) Hook. & Arn.,Trophis,FLGN,Caturus scandens Lour.,20057,1,A,20053,Malaisia tortuosa var. scandens (Lour.) Bureau,
5,Dicotylédones,Moraceae Gaudich.,Trophis scandens (Lour.) Hook. & Arn.,Trophis,FLGN,Caturus scandens Lour.,20057,1,A,20054,Malaisia tortuosa var. viridescens (Planch.) Bureau,
5,Dicotylédones,Moraceae Gaudich.,Trophis scandens (Lour.) Hook. & Arn.,Trophis,FLGN,Caturus scandens Lour.,20057,1,A,20055,Malaisia viridescens Planch.,
5,Dicotylédones,Moraceae Gaudich.,Trophis scandens (Lour.) Hook. & Arn.,Trophis,FLGN,Caturus scandens Lour.,20057,1,A,20056,Malaisia cunninghamii Planch.,
5,Dicotylédones,Moraceae Gaudich.,Trophis scandens (Lour.) Hook. & Arn.,Trophis,FLGN,Caturus scandens Lour.,20057,1,A,20049,Malaisia tortuosa var. racemosa Bureau,
5,Dicotylédones,Moraceae Gaudich.,Trophis scandens (Lour.) Hook. & Arn.,Trophis,FLGN,Caturus scandens Lour.,20057,1,A,20050,Malaisia tortuosa var. tortuosa Blanco,
5,Dicotylédones,Moraceae Gaudich.,Trophis scandens (Lour.) Hook. & Arn.,Trophis,FLGN,Caturus scandens Lour.,20057,1,A,20169,Caturus scandens Lour.,
5,Dicotylédones,Moraceae Gaudich.,Trophis scandens (Lour.) Hook. & Arn.,Trophis,FLGN,Caturus scandens Lour.,20057,1,A,2611,Malaisia scandens (Lour.) Planch.,
5,Dicotylédones,Myodocarpaceae Doweld,Delarbrea balansae (Baill.) Lowry & G.M.Plunkett,Delarbrea,FM,Pseudosciadium balansae Baill.,20017,1,E,418,Pseudosciadium balansae Baill.,
5,Dicotylédones,Myodocarpaceae Doweld,Delarbrea collina Vieill.,Delarbrea,F, ,358,1,E,, ,
5,Dicotylédones,Myodocarpaceae Doweld,Delarbrea harmsii R.Vig.,Delarbrea,F, ,359,1,E,21061,Polyscias gigantea R.Vig.,
5,Dicotylédones,Myodocarpaceae Doweld,Delarbrea longicarpa R.Vig.,Delarbrea,F, ,360,1,E,21082,Delarbrea oblonga Baill. ex R.Vig.,
5,Dicotylédones,Myodocarpaceae Doweld,Delarbrea montana subsp. arborea (R.Vig.) Lowry,Delarbrea,F,Delarbrea montana var. arborea R.Vig.,21062,1,E,361,Delarbrea montana var. arborea R.Vig.,
5,Dicotylédones,Myodocarpaceae Doweld,Delarbrea montana subsp. arborea (R.Vig.) Lowry,Delarbrea,F,Delarbrea montana var. arborea R.Vig.,21062,1,E,21080,Delarbrea arborea Vieill. ex R.Vig.,
5,Dicotylédones,Myodocarpaceae Doweld,Delarbrea montana subsp. arborea (R.Vig.) Lowry,Delarbrea,F,Delarbrea montana var. arborea R.Vig.,21062,1,E,21081,Delarbrea crassiuscula Baill. ex R.Vig.,
5,Dicotylédones,Myodocarpaceae Doweld,Delarbrea montana Vieill. ex R.Vig. subsp. montana,Delarbrea,F, ,363,1,E,, ,
5,Dicotylédones,Myodocarpaceae Doweld,Delarbrea paradoxa subsp. depauperata Lowry,Delarbrea,M, ,364,1,E,, ,
5,Dicotylédones,Myodocarpaceae Doweld,Delarbrea paradoxa Vieill. subsp. paradoxa,Delarbrea,FL, ,366,1,A,5565,Cupania juglandifolia Seem.,
5,Dicotylédones,Myodocarpaceae Doweld,Delarbrea paradoxa Vieill. subsp. paradoxa,Delarbrea,FL, ,366,1,A,21064,Delarbrea spectabilis Linden & André,
5,Dicotylédones,Myodocarpaceae Doweld,Delarbrea paradoxa Vieill. subsp. paradoxa,Delarbrea,FL, ,366,1,A,21346,Aralia concinna W.Bull ex W.Richards,
5,Dicotylédones,Myodocarpaceae Doweld,Delarbrea paradoxa Vieill. subsp. paradoxa,Delarbrea,FL, ,366,1,A,21065,Delarbrea lauterbachii Harms,
5,Dicotylédones,Myodocarpaceae Doweld,Delarbrea paradoxa Vieill. subsp. paradoxa,Delarbrea,FL, ,366,1,A,21066,Delarbrea paradoxa var. balansae R.Vig.,
5,Dicotylédones,Myodocarpaceae Doweld,Delarbrea paradoxa Vieill. subsp. paradoxa,Delarbrea,FL, ,366,1,A,21067,Delarbrea paradoxa var. macrophylla R.Vig.,
5,Dicotylédones,Myodocarpaceae Doweld,Delarbrea paradoxa Vieill. subsp. paradoxa,Delarbrea,FL, ,366,1,A,21083,Delarbrea balansae Baill. ex R.Vig.,
5,Dicotylédones,Myodocarpaceae Doweld,Myodocarpus crassifolius Dubard & R.Vig.,Myodocarpus,FM, ,390,1,G,21069,Myodocarpus pachyphyllus Harms,
5,Dicotylédones,Myodocarpaceae Doweld,Myodocarpus crassifolius Dubard & R.Vig.,Myodocarpus,FM, ,390,1,G,21068,Myodocarpus floribundus Dubard & R.Vig.,
